날짜,제목,조회,공감,비공감
2023.04.27 16:30,또 하한이야?,215,1,0
2023.04.27 16:29,혹시?,141,0,1
2023.04.27 16:28,임창정 소주 한잔,331,10,1
2023.04.27 16:27,4연상 아스타 주주입니다....,273,3,0
2023.04.27 16:26,내일은 상한가입니다.,303,5,9
2023.04.27 17:00,내일은 상한가입니다.,38,0,0
2023.04.27 16:26,시외 안팔릴거 뻔히 알면서,196,3,1
2023.04.27 16:25,여기는 대주주가 작년말부터 꾸준히 팔았네.......,202,1,0
2023.04.27 16:24,3년동안 올린금액,355,3,1
2023.04.27 16:24,아~싸~,169,1,1
2023.04.27 16:24,개미모지리들 ㆍ선수들영역에서 처먹을라는??,130,2,1
2023.04.27 16:22,죄송한 이야기지만 한번더 하한가 맞을듯...,253,5,1
2023.04.27 16:21,힘들어 ,232,0,0
2023.04.27 16:22,힘들어 ,126,0,0
2023.04.27 16:25,힘들어 ,104,0,0
2023.04.27 16:19,시간외 상한가...,819,2,4
2023.04.27 16:19,나오늘 샀다!,303,0,1
2023.04.27 16:18,정신들 좀 챙겨라 현제기준 아직도 10배 상승,288,1,1
2023.04.27 16:18,개관들. 손해보고 오늘. ,156,0,0
2023.04.27 16:18,주식 하루이틀 하냐,207,1,1
2023.04.27 16:17,이게 얼마짜리인데.. 30억? 300억 가지고,182,1,0
2023.04.27 16:16,희망입니다 꼭 읽어봐 주세요 ~,126,0,0
2023.04.27 16:15,오늘거래량,205,0,0
2023.04.27 16:14,가스값 인상  러시아 전쟁,188,1,1
2023.04.27 16:14,서울가스 아직도 10배 올라있네 ㅋ,284,3,2
2023.04.27 16:12,시외도 똑같네,295,0,0
2023.04.27 16:12,주주분들 창정이와함께 소주한잔 하십쇼,144,1,0
2023.04.27 16:12,무슨일이노,122,1,0
2023.04.27 16:11,형들 오늘 막판에 하따함.,399,4,6
2023.04.27 16:11,112700,108,0,0
2023.04.27 16:10,ㅋㅋㅋㅋㅋ짐 못사서 징징대는 흑우덜 봐주세요,233,0,3
2023.04.27 16:10,연간 영업이익 30억인데,394,2,2
2023.04.27 16:09,가만보면,85,0,0
2023.04.27 16:08,강하다,224,0,0
2023.04.27 16:08,삼천리,138,0,0
2023.04.27 16:07,마지막  라스트 팡 ,116,0,0
2023.04.27 16:06,외인매수하고 하락이면 반등은줌,105,1,0
2023.04.27 16:06,이거 왜 떨어진거임??,165,1,0
2023.04.27 16:06,서울가스가 아니고..,101,1,0
2023.04.27 16:02,그래도 시간외 보합,245,1,1
2023.04.27 16:01,제발 내일도 하한가!!,330,2,0
2023.04.27 16:01,4일간 연속 하한가에 고점대비 -80%,230,7,1
2023.04.27 16:00,무슨 매출이 1조인대 영업이익이 33억이냐 ㅋㅋ,522,7,1
2023.04.27 15:59,이거 진짜 세력놈들잡아서,126,0,0
2023.04.27 15:59,차트 분석해보면..삼천리랑 같이 시작한듯 한데..,314,0,2
2023.04.27 15:58,물량없다,149,1,0
2023.04.27 15:57,육계장 드시러오신분,128,2,0
2023.04.27 15:57,영업이익 30억짜리가 ,233,2,0
2023.04.27 15:57,우울하고 불쌍한 개미들???? 나포함...,137,3,1
2023.04.27 15:57,6만,173,1,3
2023.04.27 15:57,내일부터 조금씩 추세전환 가능성...,87,0,0
2023.04.27 15:56,주가조작 세력은 총살해야죠  거니 생각,83,2,0
2023.04.27 15:56,공포에서 사라  이것들아,215,1,1
2023.04.27 15:55,지돈 지가 관리해야지..붕어냐?,87,1,0
2023.04.27 15:55,하한가 잔량이 전부 나온걸로 보아서,206,3,1
2023.04.27 15:55,오늘 매수 못한 흑우들,278,5,1
2023.04.27 15:55,내일 상황보고 타봐야겠네,125,0,0
2023.04.27 15:54,"전설의 새롬기술, 솔본 15연하",173,1,0
2023.04.27 15:51,내일 한번더 하한가 맞고,171,2,0
2023.04.27 15:51,[필독] 반등 시기 알려드립니다! 전문가 출신,132,0,1
2023.04.27 15:50,내일은 오르것쥬,198,0,1
2023.04.27 15:50,사약 한잔 생각 나는밤.....,107,1,0
2023.04.27 15:50,작전 성공해서 안걸리면 성공한 사람,102,1,0
2023.04.27 15:49,이제 이거랑 대성홀딩스남은거냐ㅋ,137,0,0
2023.04.27 15:49,내일 하한가는 안가겠네...,142,5,1
2023.04.27 15:49,4일간 50만원 짜리가 10만원되었네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 웃기고있네 ,106,1,0
2023.04.27 15:49,서울가스 주포 입니다..주주님들께..,192,3,0
2023.04.27 15:48,6개 종목 차트가,192,4,0
2023.04.27 15:47,내일 하따가능?,117,2,0
2023.04.27 15:46,형이 차트를 분석해보니...,355,7,2
2023.04.27 15:46,평단493000. 니기미,213,4,1
2023.04.27 15:45,고마해라... 많이 묻으따...,79,1,0
2023.04.27 15:45,창정이가  피해자라는 소리 ,165,3,0
2023.04.27 15:45,이제사도될가요,86,1,0
2023.04.27 15:45,어차피 2~3주뒤면,140,0,4
2023.04.27 15:45, ㅡㅡㅡ적정주가,97,0,1
2023.04.27 15:44,가스,89,1,0
2023.04.27 15:44,평단 보유주수 댓글로 공유 ㄱㄱㄱㄱ,129,1,2
2023.04.27 15:43,시외 상~~,190,7,1
2023.04.27 15:43,4연속 하한가 종목을 매도하는 연기금,205,2,0
2023.04.27 15:43,2주정도 갖고있으면 지금보다는 상승함,106,0,1
2023.04.27 15:42,매매동향,126,2,0
2023.04.27 15:41,지금 사? 내일 사?,110,0,0
2023.04.27 15:41,진짜 기가막히네!,114,0,0
2023.04.27 15:41,4일만에  10년전 주가를 ,125,1,0
2023.04.27 15:41,내일 주가 예상,119,1,0
2023.04.27 15:40,작전주 오늘 못판 ,172,1,1
2023.04.27 15:39,이 가격인데 뭐가 무서워 하한가 가냐,146,3,0
2023.04.27 15:39,"하한 매도물량이 65,000주 정도로 많이 줄었습니다",206,1,1
2023.04.27 15:39,내일 시초 하락에 잡는자가 승리자,99,0,0
2023.04.27 15:39,내일도 하한가 간다 조심해라.,81,0,1
2023.04.27 15:38,오늘은 풀릴줄 알았는데,105,3,0
2023.04.27 15:38,여보 세력 나야 거기 잘 지내니?,194,4,0
2023.04.27 15:38,아..하한가 매수 했는데. .,166,1,0
2023.04.27 15:38,넘. 걱정마라민주당에서,89,0,1
2023.04.27 15:37,내일은 눈치 작전,111,2,0
2023.04.27 15:37,유비에스 기가막히게 물렸ㄴㅔ 단타실패 ㅋㅋㅋㅋㅋㅋㅋ,102,1,0
2023.04.27 15:36,내일 하한가가 적정주가임,165,4,0
2023.04.27 15:35,정말 답답해서 올립니다!,363,3,5
2023.04.27 15:35,와 이런경우도 있네,170,1,0
2023.04.27 15:33,한국주식 ㅗ,126,2,1
2023.04.27 15:33,이것보고 힘들내자,166,1,0
2023.04.27 15:33,하따 낚시???,154,2,1
2023.04.27 15:32,낼까지 떨어지고 월요일부터 반등예상,173,1,1
2023.04.27 15:31,매도 물량 겨우 7만주 시간에 상한가출발합니다!,178,4,3
2023.04.27 15:31,창정이보다 못하겠냐,130,2,0
2023.04.27 15:31,● 내일 또 쩜하,130,5,1
2023.04.27 15:30,형님들~저 1주삿어요ㅎㅎ,202,4,2
2023.04.27 15:30,오늘 단타 먹으러 들어갔다가~~~,209,7,2
2023.04.27 15:30,오늘 200만주,158,5,0
2023.04.27 15:30,곡소리가,96,1,0
2023.04.27 15:30,쇠주한잔.@@,96,2,0
2023.04.27 15:29,내일장 전망,115,5,0
2023.04.27 15:29,엠피씨플러스 정매주 지금 200% 상승 중,87,0,0
2023.04.27 15:27,엠피씨플러스 와서 복구하세요,78,0,0
2023.04.27 15:27,90000까지 내릴려나,97,1,1
2023.04.27 15:27,워후 폭포수~~~ ㅎㅎㅎ,75,0,2
2023.04.27 15:27,"화생방 발령, 가스가스.",67,0,1
2023.04.27 15:26,세력은털고,106,1,1
2023.04.27 15:26,여기 주주들도....,70,1,0
2023.04.27 15:26,주식수가 적어서...,132,5,0
2023.04.27 15:26,내가머라쿠드노 ,86,1,0
2023.04.27 15:26,"내일 시초가 112,700원 해볼만 한데...",126,1,0
2023.04.27 15:25,● 나 오늘도 참았다,98,0,0
2023.04.27 15:25,몇번 꿈틀하던게,93,1,0
2023.04.27 15:24,당장 팔고 겐지 응애 에코로 가자!!!,66,0,0
2023.04.27 15:24,가스가스!,64,0,0
2023.04.27 15:24,23년판.. 루보(썬코어)같은 ...,91,0,0
2023.04.27 15:24,(48층) 전 오히려 긍정적인 면을 강조하고 싶습니다.,159,4,0
2023.04.27 15:24,2년치 상승시킨거 8일만에 원점시키네,103,1,0
2023.04.27 15:22,오늘잡아야,169,4,0
2023.04.27 15:21,시외 뜬금 없이 상,186,3,0
2023.04.27 15:21,이차전지가 답인거 같은데..,108,0,2
2023.04.27 15:21,오늘 갇힌애들 ? ,135,0,1
2023.04.27 15:20,회사는 입장이 없냐?,237,1,1
2023.04.27 15:19,육개장도 안내오고 뭐하노?,97,0,0
2023.04.27 15:18,서울가스,115,2,0
2023.04.27 15:17,5월에는..,116,0,0
2023.04.27 15:17,ㄷㄷㄷ,98,0,0
2023.04.27 15:16,문의 드려 봅니다,312,4,0
2023.04.27 15:16,세월호마냥 개인가둬놓고 탈출못하게하는짓 전세계1등 한국,138,1,1
2023.04.27 15:25,세월호마냥 개인가둬놓고 탈출못하게하는짓 전세계1등 한국,41,0,0
2023.04.27 15:15,전망있는 기업,121,2,1
2023.04.27 15:15,형글 궁금한게 있는데,275,3,0
2023.04.27 15:13,종가매수기회,157,3,0
2023.04.27 15:13,내일 다시 하따에 도전하렵니다 ㅠㅠ,209,6,0
2023.04.27 15:13,적정가?,114,1,0
2023.04.27 15:13,여기는 그냥 뭐 끝났네,128,4,0
2023.04.27 15:13,여보 난 너만을 사랑했어~,188,5,0
2023.04.27 15:13,유통주식 250만주,155,1,3
2023.04.27 15:14,120만주여. 똑바로 말해,97,2,0
2023.04.27 15:12,이름을 잘 지었어야지,109,1,0
2023.04.27 15:11,2찍이들 손목날아가네,92,0,3
2023.04.27 15:11,개미들가둬놓고. 쓰레기짓쳐하네 한국주식,74,0,0
2023.04.27 15:10,하한가 매도 걸어놓은사람 피말리겠다.,174,2,0
2023.04.27 15:10,니들 ㅈ ㅕ때로 해라,86,1,0
2023.04.27 15:10,이정도면 개미들 놀리지 마세요들...,102,2,0
2023.04.27 15:09,시작한다 하따 풀자,114,1,1
2023.04.27 15:08,형들 내일이 타이밍이야?,149,2,0
2023.04.27 15:07,우박사 출현했구만 ㅋㅋㅋ ,129,0,0
2023.04.27 15:07,코인도 이렇게는 안떨어지겠네,133,1,0
2023.04.27 15:07,★ 내일 한방더..,114,1,1
2023.04.27 15:07,연가금도 물렸네,149,2,0
2023.04.27 15:06,주주님들 힘내라고 글 올립니다,139,4,0
2023.04.27 15:06,인생 첫 하따의 아픈 추억..,128,2,0
2023.04.27 15:05,다우데이타도 회장놈 600억  고점에 매도,163,3,0
2023.04.27 15:05,일자차트에 코스피 공기업 주식이 연속 점하한가가 말이됨???,129,3,0
2023.04.27 15:05,시외~~,197,4,0
2023.04.27 15:04,겨우 빠져나옴,320,2,1
2023.04.27 15:03,내일 진짜 재밋겠다,234,4,0
2023.04.27 15:03,단 4일만에...,130,1,0
2023.04.27 15:03,주포형,64,0,1
2023.04.27 15:02,이제 적정가 이지 않을까 해요.,80,0,0
2023.04.27 15:02,이게 주당 배당율이 1750 원,113,0,0
2023.04.27 15:02,8만개만 누가 받아주면 정상거래.,89,1,0
2023.04.27 15:01,나는,75,1,0
2023.04.27 15:01,10만,90,1,1
2023.04.27 15:01,아까..ㅡㅡ 상풀릴때 나온게 좋았던건가..허허,130,3,1
2023.04.27 15:00,제가 한마디 하겠습니다.,242,3,0
2023.04.27 14:59,하따 바보들????,209,3,1
2023.04.27 14:59,적정가치  6만원..,98,0,0
2023.04.27 14:59,주식 인생 15년차...차트 아름답다.....,177,1,2
2023.04.27 14:58,고양이가 매수 버튼 눌렀어요 환불좀요,151,2,1
2023.04.27 14:58,여러분을의 잘 못이 아니예요,106,3,0
2023.04.27 14:57,오늘  ,187,2,1
2023.04.27 14:57,모든주식이 쳐박을때 오르는걸보며,112,2,0
2023.04.27 14:57,내친구 오연하,87,1,0
2023.04.27 14:57,서울가스말고 ....,86,2,0
2023.04.27 14:57,하따두번했어요 ㅠㅠ,133,1,0
2023.04.27 14:57,솔직히 말해주라~,65,0,0
2023.04.27 14:56,이따 시간외 상한가 ??,122,0,0
2023.04.27 14:56,지우아빠..이글보면저나받아,256,3,2
2023.04.27 14:55,오늘 거래량이,117,1,0
2023.04.27 14:55,ㅋㅋㅋㅋ하따성공?,98,1,0
2023.04.27 14:55,이 종목은 일봉 차트는 더이상 의미가 없고,94,0,1
2023.04.27 14:54,어데있노,87,5,0
2023.04.27 14:54,가스통 터?냐,65,0,0
2023.04.27 14:53,너무하네 ,117,0,2
2023.04.27 14:53,낼 95000원에 들어가서 5%만 묵고,157,1,1
2023.04.27 14:51,이야 하한가 4방이면 1/5???,182,1,1
2023.04.27 14:51,주주분들 힘내시기 바랍니다,104,1,1
2023.04.27 14:50,하한가 4방 미쳤구나..,210,1,1
2023.04.27 14:50,집 팔아서 풀 매수할 준비혀라~,136,1,5
2023.04.27 14:49,그나마 외롭지 않겠다,110,1,0
2023.04.27 14:49,하한가 4방이면 마이붓다이가 고마해라,86,0,0
2023.04.27 14:48,구경왔는데,98,2,0
2023.04.27 14:48,오늘도 여기와서 위안을 삼고갑니다,99,2,0
2023.04.27 14:47,살려주이소,149,1,1
2023.04.27 14:45,임,72,0,0
2023.04.27 14:45,점쟁이네,125,2,0
2023.04.27 14:44,딱보이 문좌재앙 시작전주가로 간다,132,3,6
2023.04.27 14:44,임창정 작전주들은 거의 전부 하한가 수준,141,1,0
2023.04.27 14:44,신용미수썼는데 오늘 안팔면 어케되요?,291,1,0
2023.04.27 14:43,어이쿠 시총 아직도 5600억이네요?,173,3,0
2023.04.27 14:43,이집 장사잘하네ㅋㅋㅋ,115,2,0
2023.04.27 14:43,월봉으로 봐라,112,0,0
2023.04.27 14:42,내일은,88,2,2
2023.04.27 14:41,상한가 가자 ,199,0,1
2023.04.27 14:41,나머지 두 놈 하한가 풀리는 날,108,1,0
2023.04.27 14:41,공매도 친 자는 없겠지?,77,1,0
2023.04.27 14:40,문재앙패거리들,109,7,3
2023.04.27 14:40,아 하방에 괜히 샀나? ㅠㅠ,260,2,0
2023.04.27 14:39,차트 보면 개웃김,148,0,0
2023.04.27 14:39,기존 주주들 물타다가 더골로가는게,99,0,0
2023.04.27 14:38,내일부터 분할매수다,177,1,1
2023.04.27 14:37,독가스,99,1,0
2023.04.27 14:36,삼천리 쭉쭉 떨어진다.......,109,1,0
2023.04.27 14:36,돌대가리 아닌 이상 왜 산거임 아까?,193,4,1
2023.04.27 14:36,아파트도 서울아파트  가스도 서울가스다,123,4,0
2023.04.27 14:36,거래대금 ㅋㅋㅋㅋ,139,1,0
2023.04.27 14:36,기관이하한풀면서3만주팔아먹었네?,114,0,0
2023.04.27 14:36,절경이네,100,3,0
2023.04.27 14:35,3시 전후 하따 풀린다,148,2,1
2023.04.27 14:34,서울가스 오를려면 임창정이 작전2 영화 개봉 대박날듯 합니다,111,1,0
2023.04.27 14:34,그나마 다행인건,141,0,1
2023.04.27 14:33,내일은 플러스로 시작된다는...,81,0,0
2023.04.27 14:33,체결강도 천프로 ㄷㄷ,94,1,0
2023.04.27 14:33,50만원에 1억 샀으면,173,0,0
2023.04.27 14:35,내일이면 늦지!,52,0,0
2023.04.27 14:33,연속하한가,57,0,0
2023.04.27 14:32,오늘 탈출못하거나 물린사람들,106,0,1
2023.04.27 14:32,쇼부는 관심받을때죠 지수가 좋아지네요 타종목으로 단타이동,70,0,0
2023.04.27 14:32,오늘 거래량과 유동 주식수,107,1,0
2023.04.27 14:32,죽었네,73,0,0
2023.04.27 14:32,아 C 단타치려다 물렸네 ㅋ,159,1,0
2023.04.27 14:32,반대매매 물량은 다 소화했는데... ,169,1,0
2023.04.27 14:32,지금매타,78,0,0
2023.04.27 14:31,주가조.?작 ,87,2,0
2023.04.27 14:29,유통물량 120만주... 오늘 거래량 190만주..,150,0,0
2023.04.27 14:29,6만원되면  300주사본다,140,1,1
2023.04.27 14:29,주포랑 통화했다. 단일가에서 풀어준댄다.,143,0,4
2023.04.27 14:28,하따 했습니다,69,0,0
2023.04.27 14:28,여보 세력 나야 거기 잘지내니 여보 세력 왜 말안하니,79,1,0
2023.04.27 14:28,외인,129,1,0
2023.04.27 14:28,"적정가격 90,400원",129,0,0
2023.04.27 14:27,서울에 도시가스  다 끊기겠다.,82,0,0
2023.04.27 14:26,소주 한잔으로 되겄오,92,0,0
2023.04.27 14:26,임창정 이가 영화로 나와야된다 작전2 주인공이 될거야 ㅋㅋㅋ,125,0,0
2023.04.27 14:25,세방 다우데이타 삼천리 다 꼬라박는중...,99,0,0
2023.04.27 14:25,유통물량 발행주식의25%,139,1,1
2023.04.27 14:25,임창정주,97,0,0
2023.04.27 14:24,나 494000원,140,0,0
2023.04.27 14:24,하항가에 들어가야지,115,2,0
2023.04.27 14:24,[삭제된 게시물의 답글]상한가 나올 수도 있음!!!,101,0,0
2023.04.27 14:23,임창정이 부릅니다,153,1,0
2023.04.27 14:23,3시쯤 하풀리고  작업할듯,97,0,1
2023.04.27 14:23,구경왔는데,174,4,4
2023.04.27 14:22,서울가스나들,66,0,0
2023.04.27 14:22,하한잔량 8만주 뒤에 80만주 대기~,121,0,0
2023.04.27 14:21,고작7만주를 못풀어 하네,106,0,0
2023.04.27 14:20,투자자 보호?,107,2,0
2023.04.27 14:20,내일도 낮게 시작하면 ,133,1,0
2023.04.27 14:20,공시,102,0,0
2023.04.27 14:20,오늘 졸라게 개미 꼬시고,94,1,0
2023.04.27 14:20,낼9만부근이 단기저점일듯,128,1,0
2023.04.27 14:19,하한가에 물량 다사가네 ㄷㄷㄷ 좀잇음 풀리겟네,120,0,0
2023.04.27 14:18,시외 하안가 나오면 사야징ㅋㅋ,154,1,2
2023.04.27 14:18,축 하!,90,0,0
2023.04.27 14:19,[삭제된 게시물의 답글]무조건 풀림!,71,0,0
2023.04.27 14:18,2년전 ,95,0,0
2023.04.27 14:17,방금 따라산 개미들 ㅋㅋㅋㅋ,161,1,2
2023.04.27 14:16, 구경하기좋네 매수타임올거같은대 냠냠해야지,102,1,0
2023.04.27 14:16,장이 관심종목 개 급등인데,87,0,0
2023.04.27 14:15,시외서 하한가풀리고 바로 상한가갈수도 앗겟네,270,1,4
2023.04.27 14:15,신용 7.6프로뿐이 안되는뎅? ㅜ.ㅜ,129,0,0
2023.04.27 14:15,와..진짜  오늘 기 빨림,151,1,1
2023.04.27 14:15,하안가 롤링인가 ㅋㅋ,93,0,0
2023.04.27 14:15,서울가스 50만원시절,158,0,0
2023.04.27 14:14,힘들 내세요,63,0,0
2023.04.27 14:14,물량 풀린다하는데 78000주면 ,111,1,0
2023.04.27 14:14,70% 바겐세일,89,1,0
2023.04.27 14:14,잘못햇습니다 살려주세요 싸게 팔겠습니다. ,135,1,0
2023.04.27 14:13,올만에 하따한번 해봤더니...,124,1,0
2023.04.27 14:13,하.,59,0,0
2023.04.27 14:13,힘들어 ,81,0,0
2023.04.27 14:13,예전에 어떤주식이랑 똑같네,138,0,4
2023.04.27 14:12,흠..,90,1,0
2023.04.27 14:12,겁먹지 마심~~,208,3,0
2023.04.27 14:12,-78%,192,1,0
2023.04.27 14:11,문제는 기관 외인들이 야곰 매일,126,0,0
2023.04.27 14:11,하한가 풀려요,111,0,0
2023.04.27 14:11,와 4번 하한가 진짜 대박이네;;;,203,0,0
2023.04.27 14:11,한번더 풀러 쥴거다 그땐 꼭 탈출하세요,87,0,1
2023.04.27 14:11,오늘의 승자,117,1,0
2023.04.27 14:10,폴리,67,0,0
2023.04.27 14:10,이젠 반대매매 다 털렸는지,129,0,0
2023.04.27 14:10, ㅋㅋ 여기가 웃음벨이네ㅋㅋ,76,0,0
2023.04.27 14:09,팔고싶어도 못팔징 ,97,0,1
2023.04.27 14:10,팔고싶어도 못팔징 ,58,0,0
2023.04.27 14:09,삼천리랑 서울가스 주가조작전가격비슷함,99,2,0
2023.04.27 14:09,2014년으로 오늘 돌아왔네요.,76,1,0
2023.04.27 14:09,하한가 풀면서 물량 다 떠넘기는거야,75,1,1
2023.04.27 14:09,주말지나고 정지뉴스 뜰까봐,104,0,0
2023.04.27 14:09,초자들아 무조건 잡아놔라,67,0,0
2023.04.27 14:08,안녕하세요 지나가던 고수입니다,105,1,0
2023.04.27 14:08,상한가 한번만 올려주세요,67,1,0
2023.04.27 14:08,사는이보다,57,0,0
2023.04.27 14:08,외인 기법믿고 매수~~~~,73,2,0
2023.04.27 14:08,3시 전후 물량 흡수,66,1,0
2023.04.27 14:08,하안 매도 빼라  종가 ㅡ20 끼ㅣ지 올린다,54,0,0
2023.04.27 14:08,시계를 봐라,93,0,0
2023.04.27 14:08,내일도 하한가 아닐까?,69,0,0
2023.04.27 14:08,하 풀렷다고 12만원에 매수한분 ??,131,1,0
2023.04.27 14:07,하루에 2만주 3만주 거래되는 종목임...소량으로 하한가도 갈 수 있는 종목임,101,0,0
2023.04.27 14:07,와 종가배팅했었는데,91,0,0
2023.04.27 14:07,3만원 중반이 적정가,91,2,2
2023.04.27 14:07,내일도 하한가 갈 주식을,105,1,0
